# Number-Density[fm-3] 	 Pressure[MeV fm-3] 	 Energy-Density[MeV fm-3] 	 Chemical-Potential[MeV] Squared-sound-speed[-]
3.090563616292635933e-14 2.376764590058829920e-19 2.874593009148736853e-11 9.301193535581298875e+02 3.868020517370936671e-08
3.100447680791502234e-14 2.412337127572415459e-19 2.883786368831518384e-11 9.301193536730470441e+02 3.870725434278170562e-08
3.110363355942387621e-14 2.448048417848307580e-19 2.893009130194662247e-11 9.301193537880443500e+02 3.873439001896566975e-08
3.120310742840678454e-14 2.483899064715323843e-19 2.902261387268950792e-11 9.301193539031216915e+02 3.876161247892338224e-08
3.130289942905079207e-14 2.519889674958955492e-19 2.911543234385896611e-11 9.301193540182808874e+02 3.878892200020175835e-08
3.140301057878632936e-14 2.556020858337342569e-19 2.920854766178678274e-11 9.301193541335210284e+02 3.881631886123532446e-08
3.150344189829808648e-14 2.592293227597575944e-19 2.930196077583163653e-11 9.301193542488429102e+02 3.884380334134917604e-08
3.160419441153468126e-14 2.628707398491642570e-19 2.939567263838803009e-11 9.301193543642466466e+02 3.887137572076163130e-08
3.170526914571958346e-14 2.665263989792909522e-19 2.948968420489646818e-11 9.301193544797321238e+02 3.889903628058722223e-08
3.180666713136147721e-14 2.701963623312485248e-19 2.958399643385309954e-11 9.301193545952994555e+02 3.892678530283952028e-08
3.190838940226476238e-14 2.738806923915716606e-19 2.967861028681953314e-11 9.301193547109501196e+02 3.895462307043402154e-08
3.201043699554007478e-14 2.775794519538777862e-19 2.977352672843248005e-11 9.301193548266834341e+02 3.898254986719101873e-08
3.211281095161490743e-14 2.812927041205376205e-19 2.986874672641378299e-11 9.301193549424993989e+02 3.901056597783851288e-08
3.221551231424416232e-14 2.850205123043524191e-19 2.996427125158017450e-11 9.301193550583988099e+02 3.903867168801509850e-08
3.231854213052084105e-14 2.887629402302440257e-19 3.006010127785318367e-11 9.301193551743815533e+02 3.906686728427288854e-08
3.242190145088667874e-14 2.925200519369523391e-19 3.015623778226912699e-11 9.301193552904486523e+02 3.909515305408041942e-08
3.252559132914288508e-14 2.962919117787444790e-19 3.025268174498896337e-11 9.301193554065999933e+02 3.912352928582560241e-08
3.262961282246074036e-14 3.000785844271281421e-19 3.034943414930825267e-11 9.301193555228355763e+02 3.915199626881862868e-08
3.273396699139291718e-14 3.038801348725997685e-19 3.044649598166765701e-11 9.301193556391563106e+02 3.918055429329502661e-08
3.283865489988347061e-14 3.076966284263531301e-19 3.054386823166218836e-11 9.301193557555612870e+02 3.920920365041845427e-08
3.294367761527925453e-14 3.115281307220488757e-19 3.064155189205192958e-11 9.301193558720513010e+02 3.923794463228378322e-08
3.304903620834063128e-14 3.153747077175671266e-19 3.073954795877190895e-11 9.301193559886272624e+02 3.926677753192003664e-08
3.315473175325242099e-14 3.192364256967780808e-19 3.083785743094230412e-11 9.301193561052891710e+02 3.929570264329339360e-08
3.326076532763483206e-14 3.231133512713205125e-19 3.093648131087860747e-11 9.301193562220369131e+02 3.932472026131018684e-08
3.336713801255447366e-14 3.270055513823931764e-19 3.103542060410188182e-11 9.301193563388706025e+02 3.935383068181988057e-08
3.347385089253533667e-14 3.309130933025534814e-19 3.113467631934900969e-11 9.301193564557919444e+02 3.938303420161813435e-08
3.358090505556988821e-14 3.348360446375299354e-19 3.123424946858287803e-11 9.301193565727991199e+02 3.941233111844977434e-08
3.368830159313015360e-14 3.387744733280434968e-19 3.133414106700286653e-11 9.301193566898938343e+02 3.944172173101189025e-08
3.379604160017882976e-14 3.427284476516393272e-19 3.143435213305504528e-11 9.301193568070752917e+02 3.947120633895681322e-08
3.390412617518047447e-14 3.466980362245307723e-19 3.153488368844268250e-11 9.301193569243451975e+02 3.950078524289523257e-08
3.401255642011253780e-14 3.506833080034469551e-19 3.163573675813642921e-11 9.301193570417035517e+02 3.953045874439918035e-08
3.412133344047719497e-14 3.546843322875196092e-19 3.173691237038529879e-11 9.301193571591493310e+02 3.956022714600528044e-08
3.423045834531172153e-14 3.587011787201257127e-19 3.183841155672645091e-11 9.301193572766836724e+02 3.959009075121759410e-08
3.433993224720042716e-14 3.627339172907970951e-19 3.194023535199619055e-11 9.301193573943071442e+02 3.962004986451086909e-08
3.444975626228579448e-14 3.667826183371108347e-19 3.204238479434032703e-11 9.301193575120197465e+02 3.965010479133361682e-08
3.455993151027992060e-14 3.708473525466002622e-19 3.214486092522484342e-11 9.301193576298217067e+02 3.968025583811119605e-08
3.467045911447587045e-14 3.749281909586726570e-19 3.224766478944647541e-11 9.301193577477137069e+02 3.971050331224898268e-08
3.478134020175918786e-14 3.790252049665428333e-19 3.235079743514332243e-11 9.301193578656948375e+02 3.974084752213546006e-08
3.489257590261933713e-14 3.831384663191739956e-19 3.245425991380568505e-11 9.301193579837669176e+02 3.977128877714538877e-08
3.500416735116126465e-14 3.872680471232332319e-19 3.255805328028656629e-11 9.301193581019289240e+02 3.980182738764296313e-08
3.511611568511694148e-14 3.914140198450561545e-19 3.266217859281264470e-11 9.301193582201827894e+02 3.983246366498494787e-08
3.522842204585695642e-14 3.955764573126238676e-19 3.276663691299482087e-11 9.301193583385265811e+02 3.986319792152388761e-08
3.534108757840204606e-14 3.997554327175477338e-19 3.287142930583922285e-11 9.301193584569630275e+02 3.989403047061122365e-08
3.545411343143530000e-14 4.039510196170894346e-19 3.297655683975825031e-11 9.301193585754901960e+02 3.992496162660066224e-08
3.556750075731302820e-14 4.081632919361419328e-19 3.308202058658097242e-11 9.301193586941100193e+02 3.995599170485115249e-08
3.568125071207709246e-14 4.123923239692750039e-19 3.318782162156435296e-11 9.301193588128214742e+02 3.998712102173022149e-08
3.579536445546653738e-14 4.166381903827654060e-19 3.329396102340426865e-11 9.301193589316262660e+02 4.001834989461720366e-08
3.590984315092942960e-14 4.209009662166454437e-19 3.340043987424634650e-11 9.301193590505235989e+02 4.004967864190645023e-08
3.602468796563469068e-14 4.251807268867617392e-19 3.350725925969712427e-11 9.301193591695142686e+02 4.008110758301059159e-08
3.613990007048403104e-14 4.294775481868485920e-19 3.361442026883502352e-11 9.301193592885982753e+02 4.011263703836376664e-08
3.625548064012386485e-14 4.337915062906114020e-19 3.372192399422151662e-11 9.301193594077757325e+02 4.014426732942493811e-08
3.637143085295729447e-14 4.381226777538236215e-19 3.382977153191227423e-11 9.301193595270481183e+02 4.017599877868110204e-08
3.648775189115612001e-14 4.424711395164354083e-19 3.393796398146822240e-11 9.301193596464138409e+02 4.020783170965064944e-08
3.660444494067290580e-14 4.468369689046954225e-19 3.404650244596694862e-11 9.301193597658754015e+02 4.023976644688661543e-08
3.672151119125305307e-14 4.512202436332840828e-19 3.415538803201373954e-11 9.301193598854310949e+02 4.027180331597999460e-08
3.683895183644679699e-14 4.556210418074551042e-19 3.426462184975292232e-11 9.301193600050827399e+02 4.030394264356303651e-08
3.695676807362196093e-14 4.600394419252162289e-19 3.437420501287953570e-11 9.301193601248293135e+02 4.033618475731272644e-08
3.707496110397527191e-14 4.644755228794676819e-19 3.448413863865007684e-11 9.301193602446725208e+02 4.036852998595389560e-08
3.719353213254520956e-14 4.689293639602095764e-19 3.459442384789418530e-11 9.301193603646107704e+02 4.040097865926270190e-08
3.731248236822414195e-14 4.734010448567336213e-19 3.470506176502623641e-11 9.301193604846464495e+02 4.043353110806999825e-08
3.743181302377063184e-14 4.778906456598328376e-19 3.481605351805652768e-11 9.301193606047788762e+02 4.046618766426466773e-08
3.755152531582183123e-14 4.823982468640264885e-19 3.492740023860293682e-11 9.301193607250087325e+02 4.049894866079702497e-08
3.767162046490587596e-14 4.869239293697960845e-19 3.503910306190237307e-11 9.301193608453352226e+02 4.053181443168221751e-08
3.779209969545431817e-14 4.914677744858349653e-19 3.515116312682248692e-11 9.301193609657600518e+02 4.056478531200360068e-08
3.791296423581460922e-14 4.960298639313115568e-19 3.526358157587312143e-11 9.301193610862831065e+02 4.059786163791619195e-08
3.803421531826264572e-14 5.006102798381463981e-19 3.537635955521803491e-11 9.301193612069046139e+02 4.063104374665007226e-08
3.815585417901530930e-14 5.052091047533017829e-19 3.548949821468658487e-11 9.301193613276243468e+02 4.066433197651383372e-08
3.827788205824308835e-14 5.098264216410854612e-19 3.560299870778545716e-11 9.301193614484432146e+02 4.069772666689803392e-08
3.840030020008254204e-14 5.144623138854611769e-19 3.571686219171027237e-11 9.301193615693612173e+02 4.073122815827859067e-08
3.852310985264965417e-14 5.191168652924051397e-19 3.583108982735798703e-11 9.301193616903791508e+02 4.076483679222046792e-08
3.864631226805155244e-14 5.237901600922119409e-19 3.594568277933778275e-11 9.301193618114971287e+02 4.079855291138084552e-08
3.876990870239998225e-14 5.284822829418806843e-19 3.606064221598360307e-11 9.301193619327149236e+02 4.083237685951283162e-08
3.889390041582387796e-14 5.331933189274778137e-19 3.617596930936592797e-11 9.301193620540344682e+02 4.086630898146889709e-08
3.901828867248226233e-14 5.379233535665261319e-19 3.629166523530358694e-11 9.301193621754539436e+02 4.090034962320440264e-08
3.914307474057712707e-14 5.426724728104047991e-19 3.640773117337595353e-11 9.301193622969749413e+02 4.093449913178113915e-08
3.926825989236633229e-14 5.474407630467633896e-19 3.652416830693480366e-11 9.301193624185976887e+02 4.096875785537081508e-08
3.939384540417663214e-14 5.522283111019528002e-19 3.664097782311645199e-11 9.301193625403219585e+02 4.100312614325868279e-08
3.951983255641662479e-14 5.570352042434665593e-19 3.675816091285385587e-11 9.301193626621486601e+02 4.103760434584702596e-08
3.964622263358985381e-14 5.618615301824008172e-19 3.687571877088875162e-11 9.301193627840779072e+02 4.107219281465878596e-08
3.977301692430789695e-14 5.667073770759264700e-19 3.699365259578382314e-11 9.301193629061102683e+02 4.110689190234110879e-08
3.990021672130348017e-14 5.715728335297757270e-19 3.711196358993489638e-11 9.301193630282451750e+02 4.114170196266897140e-08
4.002782332144351593e-14 5.764579886007385021e-19 3.723065295958315314e-11 9.301193631504841051e+02 4.117662335054872211e-08
4.015583802574297454e-14 5.813629317992043516e-19 3.734972191482790718e-11 9.301193632728271723e+02 4.121165642202188555e-08
4.028426213937716510e-14 5.862877530916564577e-19 3.746917166963808131e-11 9.301193633952742630e+02 4.124680153426851777e-08
4.041309697169570153e-14 5.912325429032437076e-19 3.758900344186522257e-11 9.301193635178254908e+02 4.128205904561104433e-08
4.054234383623568602e-14 5.961973921203364029e-19 3.770921845325578073e-11 9.301193636404824474e+02 4.131742931551784032e-08
4.067200405073509440e-14 6.011823920931031534e-19 3.782981792946339961e-11 9.301193637632435411e+02 4.135291270460693618e-08
4.080207893714621832e-14 6.061876346381034682e-19 3.795080310006169966e-11 9.301193638861111594e+02 4.138850957464965062e-08
4.093256982164913904e-14 6.112132120408955607e-19 3.807217519855653701e-11 9.301193640090846202e+02 4.142422028857430306e-08
4.106347803466526422e-14 6.162592170586601396e-19 3.819393546239870847e-11 9.301193641321636960e+02 4.146004521046991274e-08
4.119480491087087115e-14 6.213257429228388363e-19 3.831608513299661769e-11 9.301193642553494101e+02 4.149598470558990449e-08
4.132655178921071297e-14 6.264128833417886183e-19 3.843862545572883155e-11 9.301193643786424445e+02 4.153203914035584764e-08
4.145872001291170070e-14 6.315207325034531499e-19 3.856155767995679157e-11 9.301193645020421172e+02 4.156820888236115510e-08
4.159131092949638331e-14 6.366493850780410867e-19 3.868488305903748012e-11 9.301193646255499061e+02 4.160449430037483549e-08
4.172432589079741853e-14 6.417989362207564668e-19 3.880860285033670702e-11 9.301193647491652428e+02 4.164089576434539083e-08
4.185776625297027672e-14 6.469694815744753680e-19 3.893271831524110365e-11 9.301193648728894914e+02 4.167741364540435681e-08
4.199163337650780006e-14 6.521611172725086544e-19 3.905723071917148062e-11 9.301193649967220836e+02 4.171404831587023365e-08
4.212592862625387194e-14 6.573739399413451747e-19 3.918214133159570076e-11 9.301193651206635877e+02 4.175080014925223146e-08
4.226065337141734511e-14 6.626080467034191306e-19 3.930745142604154571e-11 9.301193652447142313e+02 4.178766952025413494e-08
4.239580898558599498e-14 6.678635351798935278e-19 3.943316228010975038e-11 9.301193653688746963e+02 4.182465680477804876e-08
4.253139684674052988e-14 6.731405034934605738e-19 3.955927517548694713e-11 9.301193654931450965e+02 4.186176237992829528e-08
4.266741833726863905e-14 6.784390502711585432e-19 3.968579139795886184e-11 9.301193656175262277e+02 4.189898662401521299e-08
4.280387484397907220e-14 6.837592746472048206e-19 3.981271223742325798e-11 9.301193657420179761e+02 4.193632991655902764e-08
4.294076775811581383e-14 6.891012762658477218e-19 3.994003898790322323e-11 9.301193658666204556e+02 4.197379263829373676e-08
4.307809847537223220e-14 6.944651552842328546e-19 4.006777294756033328e-11 9.301193659913343481e+02 4.201137517117097418e-08
4.321586839590531667e-14 6.998510123752876810e-19 4.019591541870782855e-11 9.301193661161598811e+02 4.204907789836391438e-08
4.335407892434980153e-14 7.052589487306175376e-19 4.032446770782386199e-11 9.301193662410986462e+02 4.208690120427111719e-08
4.349273146983314797e-14 7.106890660634507682e-19 4.045343112556520575e-11 9.301193663661488245e+02 4.212484547452066370e-08
4.363182744598891062e-14 7.161414666115358032e-19 4.058280698677998845e-11 9.301193664913122348e+02 4.216291109597376276e-08
4.377136827097178893e-14 7.216162531401203815e-19 4.071259661052147291e-11 9.301193666165887635e+02 4.220109845672892663e-08
4.391135536747197189e-14 7.271135289449185410e-19 4.084280132006151724e-11 9.301193667419793201e+02 4.223940794612585535e-08
4.405179016272960254e-14 7.326333978550986996e-19 4.097342244290391955e-11 9.301193668674839046e+02 4.227783995474941388e-08
4.419267408854933090e-14 7.381759642362908018e-19 4.110446131079802124e-11 9.301193669931025170e+02 4.231639487443361580e-08
4.433400858131494889e-14 7.437413329936127251e-19 4.123591925975233605e-11 9.301193671188351573e+02 4.235507309826560696e-08
4.447579508200399377e-14 7.493296095747122866e-19 4.136779763004814690e-11 9.301193672446834171e+02 4.239387502058969557e-08
4.461803503620245245e-14 7.549408999728289897e-19 4.150009776625310258e-11 9.301193673706472964e+02 4.243280103701134910e-08
4.476072989411950375e-14 7.605753107298738755e-19 4.163282101723495034e-11 9.301193674967267953e+02 4.247185154440123752e-08
4.490388111060231746e-14 7.662329489395281507e-19 4.176596873617538463e-11 9.301193676229228231e+02 4.251102694089928986e-08
4.504749014515066398e-14 7.719139222503510618e-19 4.189954228058348883e-11 9.301193677492345842e+02 4.255032762591868447e-08
4.519155846193257800e-14 7.776183388689460266e-19 4.203354301231048230e-11 9.301193678756635563e+02 4.258975400015013713e-08
4.533608752979814775e-14 7.833463075630696638e-19 4.216797229756244476e-11 9.301193680022106491e+02 4.262930646556566640e-08
4.548107882229524808e-14 7.890979376648347099e-19 4.230283150691484365e-11 9.301193681288742710e+02 4.266898542542292804e-08
4.562653381768435206e-14 7.948733390738932934e-19 4.243812201532655094e-11 9.301193682556560134e+02 4.270879128426922517e-08
4.577245399895363929e-14 8.006726222606492890e-19 4.257384520215377601e-11 9.301193683825567859e+02 4.274872444794568390e-08
4.591884085383409785e-14 8.064958982694880061e-19 4.271000245116401131e-11 9.301193685095763612e+02 4.278878532359135610e-08
4.606569587481467038e-14 8.123432787220245585e-19 4.284659515055026902e-11 9.301193686367150804e+02 4.282897431964738844e-08
4.621302055915752651e-14 8.182148758203750565e-19 4.298362469294521410e-11 9.301193687639726022e+02 4.286929184586117813e-08
4.636081640891326570e-14 8.241108023504426283e-19 4.312109247543538801e-11 9.301193688913508595e+02 4.290973831329055514e-08
4.650908493093627170e-14 8.300311716852272272e-19 4.325899989957532242e-11 9.301193690188488290e+02 4.295031413430797103e-08
4.665782763690006688e-14 8.359760977881531569e-19 4.339734837140200842e-11 9.301193691464674203e+02 4.299101972260469443e-08
4.680704604331271716e-14 8.419456952164168192e-19 4.353613930144911372e-11 9.301193692742074290e+02 4.303185549319505945e-08
4.695674167153210431e-14 8.479400791243471731e-19 4.367537410476121270e-11 9.301193694020689691e+02 4.307282186242059493e-08
4.710691604778221439e-14 8.539593652668249343e-19 4.381505420090895355e-11 9.301193695300527224e+02 4.311391924795453094e-08
4.725757070316752654e-14 8.600036700026440932e-19 4.395518101400233841e-11 9.301193696581578934e+02 4.315514806880570309e-08
4.740870717368941500e-14 8.660731102979726188e-19 4.409575597270621363e-11 9.301193697863861871e+02 4.319650874532305235e-08
4.756032700026160445e-14 8.721678037297937101e-19 4.423678051025439643e-11 9.301193699147374900e+02 4.323800169919987349e-08
4.771243172872587783e-14 8.782878684893758403e-19 4.437825606446444139e-11 9.301193700432128253e+02 4.327962735347806345e-08
4.786502290986784092e-14 8.844334233857638903e-19 4.452018407775216779e-11 9.301193701718111697e+02 4.332138613255250213e-08
4.801810209943273746e-14 8.906045878492910816e-19 4.466256599714651013e-11 9.301193703005334328e+02 4.336327846217532057e-08
4.817167085814131464e-14 8.968014819351125764e-19 4.480540327430429100e-11 9.301193704293813198e+02 4.340530476946028179e-08
4.832573075170570139e-14 9.030242263267574703e-19 4.494869736552472263e-11 9.301193705583530118e+02 4.344746548288710190e-08
4.848028335084543166e-14 9.092729423397077480e-19 4.509244973176472912e-11 9.301193706874512372e+02 4.348976103230585736e-08
4.863533023130339203e-14 9.155477519249918755e-19 4.523666183865337036e-11 9.301193708166749730e+02 4.353219184894132603e-08
4.879087297386195239e-14 9.218487776728059342e-19 4.538133515650711908e-11 9.301193709460251284e+02 4.357475836539742744e-08
4.894691316435883145e-14 9.281761428161447688e-19 4.552647116034444633e-11 9.301193710755007942e+02 4.361746101566153079e-08
4.910345239370408569e-14 9.345299712344959210e-19 4.567207132990186105e-11 9.301193712051045850e+02 4.366030023510914668e-08
4.926049225789512925e-14 9.409103874574767483e-19 4.581813714964756498e-11 9.301193713348354777e+02 4.370327646050799024e-08
4.941803435803380489e-14 9.473175166685720763e-19 4.596467010879756334e-11 9.301193714646944954e+02 4.374639013002270600e-08
4.957608030034252093e-14 9.537514847088552877e-19 4.611167170133057345e-11 9.301193715946816383e+02 4.378964168321922213e-08
4.973463169618059012e-14 9.602124180807384934e-19 4.625914342600323062e-11 9.301193717247966788e+02 4.383303156106927681e-08
4.989369016206070108e-14 9.667004439517471622e-19 4.640708678636552026e-11 9.301193718550415497e+02 4.387656020595489822e-08
5.005325731966538338e-14 9.732156901583165144e-19 4.655550329077589975e-11 9.301193719854160236e+02 4.392022806167292426e-08
5.021333479586352316e-14 9.797582852096087145e-19 4.670439445241678226e-11 9.301193721159202141e+02 4.396403557343949579e-08
5.037392422272697337e-14 9.863283582913574128e-19 4.685376178930994297e-11 9.301193722465541214e+02 4.400798318789462930e-08
5.053502723754719556e-14 9.929260392697319312e-19 4.700360682433209979e-11 9.301193723773194506e+02 4.405207135310677631e-08
5.069664548285193329e-14 9.995514586952249454e-19 4.715393108523026145e-11 9.301193725082159744e+02 4.409630051857735632e-08
5.085878060642175923e-14 1.006204747806556923e-18 4.730473610463721127e-11 9.301193726392440340e+02 4.414067113524529641e-08
5.102143426130771412e-14 1.012886038534645463e-18 4.745602342008785693e-11 9.301193727704032881e+02 4.418518365549188840e-08
5.118460810584690728e-14 1.019595463506512820e-18 4.760779457403391288e-11 9.301193729016956695e+02 4.422983853314499758e-08
5.134830380368025650e-14 1.026333156049303580e-18 4.776005111386014673e-11 9.301193730331209508e+02 4.427463622348399267e-08
5.151252302376923712e-14 1.033099250194282512e-18 4.791279459190009566e-11 9.301193731646792457e+02 4.431957718324425897e-08
5.167726744041290256e-14 1.039893880680866114e-18 4.806602656545195088e-11 9.301193732963714638e+02 4.436466187062189007e-08
5.184253873326495520e-14 1.046717182960677464e-18 4.821974859679426759e-11 9.301193734281973775e+02 4.440989074527837965e-08
5.200833858735086783e-14 1.053569293201626885e-18 4.837396225320208853e-11 9.301193735601580102e+02 4.445526426834526694e-08
5.217466869308507454e-14 1.060450348292015713e-18 4.852866910696276386e-11 9.301193736922533617e+02 4.450078290242884169e-08
5.234153074628818680e-14 1.067360485844665687e-18 4.868387073539211344e-11 9.301193738244850238e+02 4.454644711161490875e-08
5.250892644820429789e-14 1.074299844201072981e-18 4.883956872085028543e-11 9.301193739568512910e+02 4.459225736147346660e-08
5.267685750551831896e-14 1.081268562435587095e-18 4.899576465075826117e-11 9.301193740893546646e+02 4.463821411906346530e-08
5.284532563037339071e-14 1.088266780359615921e-18 4.915246011761363623e-11 9.301193742219943488e+02 4.468431785293759087e-08
5.301433254038810585e-14 1.095294638525845659e-18 4.930965671900693133e-11 9.301193743547711392e+02 4.473056903314696373e-08
5.318387995867491161e-14 1.102352278232532549e-18 4.946735605763860775e-11 9.301193744876859455e+02 4.477696813124616791e-08
5.335396961385634137e-14 1.109439841527728945e-18 4.962555974133411814e-11 9.301193746207387676e+02 4.482351562029771786e-08
5.352460324008355602e-14 1.116557471213627828e-18 4.978426938306119326e-11 9.301193747539294918e+02 4.487021197487710091e-08
5.369578257705375573e-14 1.123705310850884396e-18 4.994348660094614006e-11 9.301193748872598235e+02 4.491705767107757495e-08
5.386750937002796400e-14 1.130883504762976758e-18 5.010321301829016558e-11 9.301193750207289668e+02 4.496405318651499253e-08
5.403978536984877389e-14 1.138092198040589737e-18 5.026345026358610148e-11 9.301193751543385133e+02 4.501119900033271099e-08
5.421261233295823939e-14 1.145331536546027748e-18 5.042419997053485718e-11 9.301193752880876673e+02 4.505849559320644970e-08
5.438599202141576677e-14 1.152601666917652531e-18 5.058546377806220907e-11 9.301193754219773382e+02 4.510594344734919356e-08
5.455992620291607537e-14 1.159902736574348610e-18 5.074724333033549919e-11 9.301193755560090040e+02 4.515354304651611639e-08
5.473441665080722783e-14 1.167234893720015330e-18 5.090954027678023055e-11 9.301193756901819825e+02 4.520129487600950430e-08
5.490946514410871074e-14 1.174598287348086442e-18 5.107235627209704373e-11 9.301193758244962737e+02 4.524919942268372540e-08
5.508507346752932602e-14 1.181993067246066433e-18 5.123569297627846081e-11 9.301193759589542651e+02 4.529725717495010023e-08
5.526124341148633818e-14 1.189419384000144479e-18 5.139955205462632080e-11 9.301193760935542514e+02 4.534546862278214942e-08
5.543797677212231173e-14 1.196877388999736945e-18 5.156393517776789672e-11 9.301193762282981652e+02 4.539383425772021262e-08
5.561527535132438465e-14 1.204367234442157376e-18 5.172884402167345382e-11 9.301193763631856655e+02 4.544235457287671603e-08
5.579314095674236799e-14 1.211889073337262421e-18 5.189428026767327140e-11 9.301193764982169796e+02 4.549103006294111561e-08
5.597157540180721158e-14 1.219443059512139735e-18 5.206024560247485201e-11 9.301193766333936992e+02 4.553986122418496604e-08
5.615058050574946962e-14 1.227029347615820544e-18 5.222674171817994982e-11 9.301193767687158243e+02 4.558884855446696323e-08
5.633015809361784843e-14 1.234648093124023204e-18 5.239377031230187024e-11 9.301193769041832411e+02 4.563799255323802651e-08
5.651030999629782984e-14 1.242299452343924503e-18 5.256133308778294416e-11 9.301193770397977687e+02 4.568729372154639404e-08
